idx,label,anomalyScore
34813,6,0.137730
40558,7,0.114535
55980,8,0.117701
56434,5,0.137967
44391,5,0.094670
58096,7,0.136282
3873,8,0.077590
12317,4,0.110008
26797,6,0.114682
29922,8,0.091048
42764,7,0.103775
56363,0,0.062092
19888,9,0.134642
20057,4,0.111736
20393,0,0.133611
33214,2,0.116734
51956,5,0.103923
19329,5,0.124623
30398,8,0.112021
33268,5,0.103500
37263,4,0.106437
55994,0,0.108365
43608,7,0.124736
9291,9,0.106096
25876,4,0.111015
30766,4,0.141048
50143,5,0.137506
50931,0,0.073921
3391,2,0.086328
57064,7,0.139639
59342,9,0.131518
40839,7,0.110982
42380,5,0.098105
19521,4,0.133247
21124,7,0.132291
35392,7,0.121807
35826,6,0.114062
39877,8,0.110741
20164,1,0.143660
21806,8,0.096583
22499,7,0.118764
39959,5,0.114866
46073,3,0.127412
26505,2,0.114371
30837,9,0.121302
44305,2,0.059980
50203,5,0.099391
8254,0,0.048185
39756,0,0.081527
51273,8,0.140022
56802,0,0.065358
17750,4,0.142273
28886,7,0.088342
46708,2,0.073793
25707,9,0.116083
4637,4,0.132425
31915,7,0.135136
36904,6,0.095611
17806,2,0.104708
25868,3,0.120607
40109,0,0.046491
7845,8,0.132193
35616,3,0.118846
51155,3,0.109187
7761,2,0.122551
36274,1,0.135681
40174,0,0.072564
51804,8,0.136647
5269,0,0.062634
9293,1,0.152142
12816,2,0.055561
41610,0,0.058230
51469,1,0.152103
42741,1,0.150599
48878,2,0.057841
5427,9,0.144858
14197,1,0.150063
23378,5,0.113542
28833,2,0.086478
41054,3,0.106522
1517,5,0.128121
27719,3,0.120439
32210,3,0.099365
12623,8,0.134309
16520,0,0.119764
26363,8,0.138463
2694,2,0.085245
4185,5,0.135058
15574,2,0.138862
10606,3,0.105432
17205,6,0.125540
54196,8,0.087115
58560,4,0.134504
12802,6,0.133208
33224,3,0.107685
6659,3,0.131023
7216,8,0.114656
44903,2,0.070701
52518,4,0.127078
35539,1,0.137659
54799,3,0.085409
27653,2,0.095552
43807,2,0.083310
33269,1,0.150545
2721,3,0.144393
7406,8,0.125922
14881,3,0.092354
29190,8,0.124016
29373,4,0.137966
11451,8,0.127045
12420,8,0.105598
30100,9,0.128821
50213,3,0.119280
23510,8,0.118119
25430,8,0.111156
27751,6,0.111371
55708,1,0.142123
29643,3,0.105476
36031,1,0.145691
4312,1,0.133642
40887,2,0.123684
51562,3,0.098219
59760,4,0.129217
18332,6,0.125587
24373,7,0.141418
52010,9,0.144435
23174,7,0.136158
26139,8,0.110804
47563,6,0.112113
7550,6,0.113831
8198,8,0.131401
17464,9,0.130190
18293,6,0.127017
20598,3,0.101528
24810,0,0.097417
25682,7,0.134386
57137,5,0.126150
66,5,0.116981
11487,5,0.123425
15353,4,0.115561
54341,1,0.149272
491,3,0.111035
19008,9,0.127795
56424,1,0.144885
16640,8,0.124390
27765,5,0.129011
35797,3,0.099489
37117,1,0.136640
39166,6,0.120262
2076,2,0.092472
10827,3,0.123857
19687,0,0.073517
8805,7,0.135398
48393,3,0.123985
51675,5,0.123444
21502,7,0.133131
28036,1,0.141798
36341,7,0.135108
47735,1,0.141694
24117,2,0.129496
34002,8,0.134773
14125,2,0.119950
18216,2,0.095489
43862,8,0.123896
10597,8,0.119812
53075,7,0.092932
26967,7,0.104020
5999,6,0.122303
31419,5,0.120730
48833,7,0.088531
52851,1,0.142807
2791,2,0.135759
6269,4,0.134163
33735,5,0.124306
37482,2,0.116984
48198,5,0.082563
52318,1,0.136026
59274,6,0.106835
11600,5,0.129452
12509,1,0.146287
34708,8,0.131427
41059,9,0.131021
42324,2,0.082472
12767,2,0.122008
27049,8,0.100569
1745,4,0.130877
57632,1,0.141563
29259,4,0.127133
30877,4,0.136800
30119,7,0.138393
37256,8,0.103014
56708,0,0.082246
10350,3,0.107191
12026,7,0.133518
12549,5,0.118538
51914,9,0.135514
53942,2,0.094916
59853,4,0.127551
8202,2,0.084874
12644,1,0.130575
15382,9,0.127079
48493,6,0.135367
52516,4,0.123096
14244,7,0.123533
15266,1,0.139460
20627,3,0.117902
42267,8,0.105534
1684,9,0.121658
37493,4,0.122245
41957,1,0.147650
27784,3,0.110626
27828,7,0.127483
58620,2,0.121930
13724,8,0.134293
40060,5,0.106878
51309,0,0.060720
950,0,0.095400
39745,3,0.098521
59436,7,0.092025
4806,2,0.103275
2023,2,0.129846
5254,7,0.123172
52400,5,0.121591
55575,1,0.146278
56778,0,0.109985
9097,5,0.101612
24028,8,0.099103
59767,4,0.131928
36226,9,0.117658
50468,9,0.123658
47206,0,0.073587
53541,6,0.132057
13450,1,0.116914
38721,2,0.080534
50906,7,0.133548
17178,7,0.087196
26120,6,0.105706
42241,2,0.110933
45663,2,0.115640
3437,4,0.101877
8987,5,0.129050
31498,0,0.083170
51119,2,0.092418
19727,0,0.134480
26971,9,0.133974
54912,4,0.117987
6597,4,0.081526
9467,3,0.118526
16487,8,0.105376
6736,5,0.129870
10228,5,0.068206
38814,9,0.128901
55050,2,0.096653
55227,6,0.127709
10542,1,0.140493
12831,4,0.140815
32922,1,0.146384
51369,4,0.114995
54604,3,0.081210
8398,8,0.120868
22063,2,0.087696
51318,2,0.101269
52178,1,0.135047
4043,7,0.106099
14651,4,0.140114
45875,8,0.113505
50901,8,0.134952
51943,9,0.135806
2441,0,0.091023
10229,2,0.131245
48142,6,0.113339
45101,4,0.138618
9911,1,0.145839
16139,7,0.128732
20628,1,0.136742
22502,9,0.108013
28793,1,0.146287
1303,7,0.111868
5727,9,0.080591
28945,2,0.107184
9815,5,0.104197
39454,2,0.103251
56186,5,0.111757
51970,8,0.135496
2545,5,0.118961
23450,5,0.127941
31724,3,0.120230
31734,9,0.114853
37947,0,0.045078
9288,0,0.133494
10713,1,0.148426
37404,2,0.105698
49044,6,0.134624
49337,0,0.099699
619,1,0.140651
4099,9,0.105246
16497,7,0.126466
40737,5,0.097664
38265,1,0.145483
44289,1,0.146436
55123,8,0.097982
5178,5,0.130328
8337,6,0.140560
13434,1,0.146152
15125,9,0.112157
16582,9,0.147797
6591,7,0.124354
12781,3,0.112465
35714,8,0.117146
1422,9,0.137665
45976,0,0.086176
51435,0,0.065006
54292,3,0.125031
54100,7,0.122089
59971,2,0.083672
5915,2,0.088596
12972,1,0.129674
24767,4,0.135882
26700,7,0.134848
30855,1,0.146834
22488,0,0.081006
52363,1,0.145703
59019,8,0.106798
28607,5,0.091264
32386,3,0.083714
32773,4,0.111006
36405,7,0.092604
55842,6,0.114192
1913,9,0.094339
12335,3,0.118480
52089,1,0.145629
28638,5,0.120288
29872,5,0.104590
43888,1,0.147581
9,1,0.146763
136,3,0.099002
3314,2,0.116632
28547,0,0.060070
36580,5,0.069454
153,1,0.145038
13229,3,0.096801
18127,8,0.135908
37389,4,0.122554
56623,9,0.123123
27695,4,0.098717
27903,9,0.121445
31394,0,0.099949
1191,6,0.113124
3891,2,0.105255
13922,0,0.078295
15044,6,0.129787
24010,9,0.133804
42775,4,0.119656
49978,6,0.120981
50639,0,0.058700
56700,4,0.086529
5146,6,0.110467
31623,8,0.136745
25234,9,0.126473
38905,3,0.127254
31998,7,0.121802
41568,1,0.111998
43695,6,0.124847
2196,0,0.052555
3599,9,0.134798
15970,5,0.134421
16465,4,0.133668
25863,7,0.109447
1531,0,0.078982
6296,9,0.121494
19895,1,0.143946
43292,4,0.132901
47654,3,0.083799
1225,6,0.137374
34393,0,0.114407
42896,4,0.137031
56938,6,0.127294
20080,8,0.057975
36856,3,0.121031
56646,3,0.101769
5604,5,0.117574
17832,9,0.137344
43684,2,0.062341
37663,5,0.124136
37871,8,0.102229
8792,7,0.116099
10622,9,0.133407
18722,6,0.119129
21842,7,0.120645
26800,0,0.064867
4591,5,0.083639
31327,9,0.114094
41121,4,0.124111
1999,2,0.132936
16973,8,0.114886
21884,5,0.102565
19267,3,0.094452
29979,9,0.134570
38356,0,0.094554
55831,0,0.133855
10718,9,0.128150
17801,7,0.146665
32408,8,0.100479
59874,6,0.099146
34334,3,0.116805
2027,8,0.091171
14877,2,0.100052
22178,2,0.102036
24483,9,0.114887
30385,0,0.072931
26842,6,0.131248
40730,7,0.092630
50720,6,0.093350
11066,6,0.113988
16342,9,0.127501
25221,2,0.146727
58611,1,0.148999
19568,9,0.117599
24797,2,0.104789
36489,3,0.153432
52388,6,0.122923
17168,9,0.125694
34660,3,0.098167
38776,9,0.125611
15587,7,0.111550
45530,8,0.136967
56598,9,0.129835
27370,6,0.101050
42296,6,0.082803
51599,0,0.071697
19677,5,0.101297
17357,7,0.116638
18988,1,0.131004
40745,1,0.143023
47037,2,0.115052
14780,8,0.095889
31867,9,0.124495
33128,4,0.133704
36849,0,0.084091
53724,9,0.128478
59484,6,0.125700
6866,4,0.079048
8087,4,0.136515
24518,2,0.099430
34590,6,0.132177
51975,7,0.109742
58183,2,0.042380
5694,6,0.113499
36092,5,0.128756
44075,9,0.138378
45483,5,0.106565
57998,1,0.141409
10139,2,0.104323
30369,1,0.148467
19048,9,0.136555
30989,7,0.128509
54927,8,0.137014
5851,1,0.147430
11763,9,0.076590
13599,6,0.132840
55058,6,0.108131
6815,8,0.083843
51841,9,0.144866
39484,0,0.092792
15421,4,0.138821
51779,6,0.118971
29231,0,0.092421
46135,3,0.070689
1013,1,0.139070
7195,9,0.132035
23351,8,0.075976
29015,3,0.072252
33618,5,0.111469
50098,8,0.125106
11112,3,0.083927
13206,7,0.100426
30336,1,0.143648
34555,8,0.097489
47194,5,0.127933
3738,8,0.082279
47659,2,0.070222
51768,1,0.141273
53934,8,0.085756
55846,3,0.118620
10423,8,0.122699
28263,9,0.139083
36827,6,0.121339
40129,9,0.122255
53091,8,0.118837
53778,6,0.104930
58108,8,0.127062
7849,5,0.138783
13892,9,0.135171
17118,7,0.135805
29974,9,0.136973
52467,7,0.140742
5813,3,0.120514
9551,1,0.137136
49962,1,0.151714
59658,4,0.087955
6488,7,0.125056
6700,9,0.142061
15149,1,0.143520
26621,0,0.087932
57997,7,0.138579
2205,4,0.091911
13935,8,0.105886
31585,5,0.093769
50134,8,0.110880
6463,4,0.087843
26343,6,0.108438
38450,1,0.148243
46409,2,0.114916
15167,6,0.124697
45088,1,0.140463
50872,8,0.115340
14298,3,0.095025
32486,2,0.117242
13660,5,0.119378
26245,8,0.122984
38927,0,0.097504
51668,9,0.128438
4358,8,0.120502
15352,6,0.119683
22462,4,0.134464
41104,1,0.147089
53562,9,0.130731
4563,5,0.129209
9754,0,0.074693
44447,1,0.141224
49485,6,0.120758
7777,2,0.110921
13219,3,0.085696
20782,6,0.131452
25903,2,0.106374
34351,6,0.119301
29049,6,0.062721
40345,7,0.126970
55592,5,0.097089
15107,7,0.127244
45078,2,0.116622
53961,3,0.127032
735,8,0.089238
1602,1,0.127239
4080,6,0.099782
8763,3,0.116539
14934,5,0.104835
11111,2,0.080869
35587,1,0.147747
30836,4,0.136930
10693,1,0.138425
30818,5,0.108116
43691,8,0.113238
50401,1,0.142507
21377,1,0.142357
23484,3,0.068881
32641,2,0.105240
36941,4,0.090291
50199,8,0.117433
13626,1,0.144772
18423,6,0.098219
26567,9,0.110852
34668,1,0.143754
40070,1,0.141754
19781,7,0.146837
19912,8,0.061884
29933,2,0.097675
32123,7,0.108735
3287,0,0.081421
26015,3,0.102115
27744,4,0.123942
3908,5,0.095427
9995,0,0.076639
7636,3,0.093266
23462,8,0.056770
23765,2,0.074518
50259,8,0.090616
54721,1,0.147828
19371,7,0.124905
24574,3,0.081380
49585,7,0.131688
51981,0,0.116708
7029,7,0.115925
43439,3,0.137060
49402,6,0.122547
56568,7,0.073946
8378,7,0.126751
19155,2,0.083099
24464,0,0.070652
34091,9,0.132159
37440,3,0.074904
43955,4,0.133153
1238,8,0.109829
8161,1,0.142052
27159,7,0.141598
29896,0,0.083468
40463,3,0.101834
2584,1,0.134541
24161,8,0.117814
32105,7,0.130244
52926,7,0.079254
55273,8,0.074131
6693,6,0.066077
53076,3,0.126814
59640,0,0.084129
30602,8,0.132253
37395,7,0.127434
10924,4,0.131045
22227,2,0.121293
32173,4,0.135858
35683,6,0.080568
54243,3,0.060714
56351,4,0.111238
1552,3,0.112770
10406,3,0.061609
11271,5,0.074326
30563,9,0.135994
55349,0,0.121806
46187,6,0.121230
52685,2,0.093251
8865,2,0.118991
11334,9,0.131816
13886,8,0.112387
19438,9,0.121040
43145,5,0.123323
26507,4,0.148036
51298,9,0.134335
5302,1,0.131458
5626,8,0.110869
6536,9,0.129767
16460,4,0.127572
16845,5,0.098041
11253,9,0.147817
39611,6,0.142252
58414,9,0.115360
13481,9,0.124632
34847,3,0.136239
37197,1,0.147916
57200,3,0.098601
588,1,0.131456
32038,4,0.118701
36295,6,0.106071
49647,4,0.142730
58858,2,0.115674
16616,7,0.113345
25383,4,0.086848
53392,2,0.098191
1296,3,0.062740
21794,2,0.079493
28996,3,0.117494
31631,8,0.124684
50948,9,0.139049
8478,4,0.083572
30573,5,0.133714
35527,8,0.109222
17025,5,0.123720
38078,1,0.145452
44596,7,0.129735
48558,3,0.104371
57251,1,0.146375
13190,8,0.101420
28016,1,0.131184
48402,2,0.087818
55729,5,0.122739
42935,2,0.065266
52355,0,0.109005
55109,5,0.130296
1510,5,0.115122
7413,3,0.089201
10553,6,0.119489
28281,5,0.131648
48357,2,0.043637
129,1,0.140774
29204,0,0.093229
47580,0,0.048620
48318,6,0.093155
54371,6,0.123942
465,0,0.036703
1050,0,0.108896
56838,7,0.117941
8461,2,0.105929
46341,7,0.134974
10055,8,0.099132
47230,1,0.143904
53403,3,0.122415
53519,1,0.138707
53839,3,0.113343
28594,0,0.041335
7774,9,0.109901
20291,9,0.130364
33008,2,0.079601
35896,4,0.134810
42428,7,0.084887
59228,4,0.138154
16839,1,0.144566
26306,3,0.133105
36043,1,0.153830
40725,1,0.145916
41797,4,0.128868
5491,4,0.121032
9745,0,0.127505
21051,7,0.121651
25910,9,0.131970
37279,8,0.101474
2082,0,0.095091
11188,0,0.075582
11962,2,0.092645
39589,9,0.123708
16429,0,0.059588
23621,5,0.127322
25550,1,0.149508
53377,3,0.109449
53877,2,0.108793
23963,3,0.112268
56193,1,0.148477
59245,0,0.100487
10382,9,0.112053
18082,4,0.123433
38787,4,0.126850
46316,9,0.125578
51174,3,0.101512
8012,4,0.096984
8608,8,0.122435
18056,0,0.092841
19446,3,0.110032
23618,9,0.140350
45782,3,0.088210
49102,2,0.075456
51813,9,0.126480
28265,3,0.138017
29937,3,0.124831
32992,2,0.094201
33520,8,0.116420
35544,9,0.133252
58651,4,0.140117
13278,2,0.075729
15692,8,0.127189
18418,5,0.126881
35222,3,0.119221
44438,8,0.086308
2265,4,0.102532
7559,1,0.136870
33519,6,0.094219
43754,5,0.118275
38418,2,0.112609
11103,9,0.147731
20302,7,0.113827
23991,9,0.109137
25931,5,0.091032
32050,4,0.094240
21586,6,0.131480
25158,2,0.072943
30804,8,0.132766
33354,9,0.109776
45383,7,0.125619
45561,4,0.115515
47881,1,0.149282
57747,0,0.116135
4107,0,0.103664
10241,0,0.119920
10745,7,0.120470
28341,5,0.112593
32496,3,0.099753
43546,6,0.120713
7864,4,0.096951
10811,9,0.125686
14013,0,0.120462
27788,2,0.095841
28246,1,0.143986
10672,6,0.107040
24533,3,0.125284
51587,7,0.142013
50653,1,0.147462
27293,7,0.121012
43672,1,0.141294
43927,7,0.124929
49418,4,0.134450
50246,9,0.133059
21487,8,0.122155
25183,4,0.127163
47626,3,0.078814
52300,4,0.111354
56830,9,0.116426
26723,0,0.084979
27067,9,0.129014
35644,3,0.126260
45424,5,0.131627
55540,9,0.117360
56013,3,0.107639
17352,1,0.130866
26602,6,0.121723
49694,6,0.070480
54651,4,0.143946
55036,3,0.079104
13867,8,0.128848
53200,1,0.132190
21166,9,0.123998
24476,6,0.076607
49159,2,0.123752
54222,0,0.088435
55914,6,0.130242
50678,5,0.083833
11309,1,0.146584
12878,3,0.083035
18078,2,0.081848
18971,0,0.129935
22394,5,0.114658
8674,4,0.124203
11748,3,0.111176
41005,2,0.112101
27709,6,0.128126
35181,3,0.138469
51774,8,0.121396
19156,6,0.130830
45421,2,0.134865
57280,4,0.117002
10722,9,0.140478
24548,4,0.111236
33489,2,0.110915
34645,3,0.133883
38318,1,0.143558
16769,6,0.140241
48578,9,0.108509
54952,2,0.109653
138,8,0.129090
17931,0,0.111899
21391,3,0.091163
23619,4,0.136828
50932,1,0.142962
38700,6,0.119113
50444,7,0.083630
50519,0,0.061262
2430,1,0.138111
5335,6,0.091951
8321,5,0.121175
22799,1,0.139752
24337,3,0.125908
13122,2,0.109284
13255,1,0.148545
17634,4,0.122841
29856,7,0.134609
57966,4,0.134090
7621,9,0.139182
25099,6,0.140697
27322,7,0.128914
31524,7,0.144154
50133,6,0.135459
37883,1,0.140153
47367,5,0.099530
1369,0,0.074246
7149,9,0.132295
30290,6,0.097081
35291,2,0.103679
36321,8,0.086983
32667,0,0.132589
12141,0,0.080635
28497,6,0.134158
46074,5,0.115919
56191,4,0.098636
49013,7,0.140267
20086,0,0.068583
27333,0,0.088950
34177,9,0.108561
35653,2,0.108203
36875,0,0.119433
1357,5,0.084365
19040,7,0.116116
19534,5,0.101921
36333,5,0.130614
51438,8,0.126308
11498,6,0.131809
29613,2,0.084362
35022,8,0.111122
52438,4,0.084819
32199,5,0.115386
46377,7,0.092919
50418,3,0.116714
56436,1,0.150052
29324,1,0.141132
30927,0,0.135449
37555,0,0.077964
26767,6,0.138755
46920,1,0.144787
54433,2,0.098955
12798,2,0.082087
53622,6,0.127448
631,6,0.140838
3120,8,0.128730
31887,5,0.113163
34576,8,0.131741
37025,1,0.147962
2601,9,0.141350
28089,9,0.142721
34170,1,0.131690
49873,0,0.133250
441,0,0.050936
16511,3,0.138526
19275,6,0.134204
29997,9,0.122936
58174,3,0.105962
59740,7,0.139941
36300,8,0.099572
38474,0,0.107892
49135,1,0.149328
25429,1,0.150951
32688,7,0.119443
34215,2,0.090121
2531,1,0.145562
20020,7,0.089080
24351,3,0.129397
26141,3,0.133055
59052,0,0.079441
56791,6,0.129869
1144,2,0.126417
16980,8,0.120885
20669,5,0.123136
32985,3,0.115274
56243,9,0.137228
2011,2,0.105783
7321,8,0.137258
19853,5,0.114783
56020,8,0.091627
6061,2,0.123248
8099,0,0.080016
38833,8,0.129306
54630,0,0.071024
1760,8,0.091191
10729,3,0.079881
13517,3,0.134983
50022,7,0.137579
17542,1,0.128333
21472,9,0.129345
25125,1,0.142130
28208,7,0.113180
35169,1,0.134177
5766,9,0.110535
22170,2,0.067281
59273,0,0.108238
16492,3,0.093996
30494,1,0.121301
33666,0,0.116155
44807,8,0.126240
53960,0,0.085067
1706,4,0.130211
14161,0,0.112839
51653,4,0.132557
477,2,0.131838
4179,4,0.130521
12620,8,0.108794
28399,4,0.104765
9074,5,0.118746
20472,0,0.131018
26939,6,0.104061
29807,7,0.133063
39327,0,0.051056
44910,6,0.104859
1251,9,0.142607
6808,6,0.134126
9396,7,0.117370
14175,2,0.097695
29278,7,0.126604
50595,6,0.112759
59991,9,0.139565
27762,2,0.120964
43236,3,0.115007
16064,5,0.093015
22711,0,0.041057
23021,2,0.100783
41806,1,0.144919
17819,8,0.102177
21749,9,0.124556
25759,1,0.144930
48098,9,0.136415
49948,8,0.129866
40605,1,0.140235
4404,3,0.100913
9087,7,0.123904
13613,2,0.088506
17382,0,0.077157
31295,6,0.135598
8699,7,0.126448
40032,8,0.110115
59101,3,0.106259
41510,5,0.069665
54441,2,0.070690
23362,5,0.103023
50166,6,0.128418
3185,4,0.090767
27368,2,0.089798
27701,2,0.107564
49403,5,0.125574
50652,8,0.110596
11643,7,0.122471
49965,1,0.149869
51567,1,0.146401
55551,3,0.131477
15362,1,0.142668
18696,1,0.139943
18920,3,0.132523
38693,2,0.060885
33361,9,0.129780
47902,3,0.097442
19546,2,0.104751
25318,6,0.026748
28199,8,0.098247
28825,0,0.101435
53719,5,0.110753
56430,0,0.114092
59025,9,0.131951
38513,5,0.095118
39908,3,0.121322
53227,4,0.139381
2305,5,0.076657
9934,9,0.146597
12967,4,0.140964
38706,7,0.114580
48526,2,0.111933
27552,2,0.075325
30063,3,0.126020
48998,8,0.074610
1660,9,0.144006
7460,4,0.140338
9430,7,0.108264
16398,4,0.132790
23152,4,0.127353
59289,0,0.068123
56503,8,0.123165
22794,2,0.066537
37429,8,0.126031
38717,4,0.081380
48871,4,0.149392
49818,1,0.145840
16347,6,0.142461
29568,1,0.150531
47784,9,0.124898
54833,0,0.063081
255,3,0.126027
21986,0,0.046505
25317,6,0.107548
44207,8,0.142762
56742,3,0.075918
11398,5,0.118340
13700,5,0.117399
21053,1,0.150596
23412,4,0.137869
33964,0,0.086869
3676,1,0.142387
15288,6,0.124749
31935,9,0.149153
40383,3,0.107305
51929,5,0.101784
50721,2,0.126371
50966,8,0.134356
56538,1,0.143042
59082,3,0.107969
30966,0,0.096202
27006,7,0.128203
32099,0,0.137287
3382,2,0.123026
3595,9,0.070633
6618,1,0.143021
9212,2,0.138059
9330,0,0.096324
27356,6,0.098197
42626,1,0.138096
45439,1,0.134085
58694,8,0.134293
9217,4,0.142976
21540,3,0.137038
42877,7,0.093648
59185,9,0.142210
37924,1,0.144620
44468,8,0.124474
54712,0,0.104679
29355,5,0.129315
43014,0,0.112564
7963,5,0.109328
12449,6,0.121196
18169,6,0.139608
36004,7,0.118631
50592,4,0.132573
21942,6,0.080629
31997,7,0.138926
42257,6,0.118268
59562,7,0.127052
59759,6,0.101265
5504,9,0.115078
39689,2,0.145340
41527,1,0.143726
52547,9,0.130476
56384,3,0.113265
4165,7,0.115677
8825,3,0.117384
9919,8,0.105265
12869,9,0.141045
30621,9,0.139250
17503,5,0.128898
27462,1,0.143571
30133,5,0.125527
16372,1,0.143200
20774,9,0.139250
21868,4,0.103930
38404,2,0.113334
54960,6,0.124249
56394,7,0.123497
59004,7,0.125499
12425,2,0.122875
20422,9,0.136370
29603,3,0.131061
32609,7,0.127260
43022,5,0.132351
15958,6,0.111987
31164,4,0.124125
34543,1,0.134511
4839,4,0.128970
13236,9,0.096312
26565,4,0.117018
44766,4,0.115569
46802,1,0.133858
10461,4,0.137713
11807,5,0.129578
24173,7,0.121009
35073,8,0.124295
45786,9,0.115249
27061,3,0.070546
30557,1,0.138862
34254,2,0.089813
10390,3,0.074039
10572,4,0.140050
23392,8,0.090494
32790,0,0.082956
56111,1,0.147434
50506,8,0.098547
52872,3,0.121963
56022,9,0.131147
25826,1,0.144492
29353,3,0.081732
55234,5,0.111005
50417,4,0.117470
53686,0,0.088157
58056,6,0.136653
59270,5,0.082545
12812,1,0.144301
35465,9,0.100986
14660,5,0.062237
51032,6,0.124092
51684,7,0.130403
13893,1,0.148487
16734,5,0.101385
22531,7,0.126120
47112,8,0.131742
58475,4,0.098601
9632,9,0.105458
23985,1,0.146085
37769,8,0.139062
38281,5,0.099475
51307,7,0.124256
56546,6,0.120617
1287,9,0.137094
27894,0,0.056018
38459,7,0.127891
40519,5,0.113086
56480,5,0.070194
11021,7,0.097262
16629,9,0.107455
25085,5,0.146182
28205,3,0.083209
41686,1,0.139312
44606,6,0.100951
51881,8,0.119932
22312,4,0.116737
23644,0,0.091258
28418,7,0.118412
29288,2,0.107431
33113,0,0.120254
7047,3,0.060499
25210,3,0.070484
2965,3,0.124477
10208,2,0.058709
17691,4,0.127131
47801,7,0.117655
59146,6,0.122663
6257,4,0.093020
42182,4,0.125032
53937,0,0.092116
42198,1,0.126472
59357,3,0.062347
3167,2,0.139824
5464,8,0.126936
10669,3,0.065789
40354,5,0.130806
42067,6,0.133933
452,0,0.106435
53421,8,0.106693
14134,1,0.135177
25206,8,0.119096
28410,3,0.089916
37094,7,0.122843
44445,6,0.088024
19409,6,0.140177
48134,6,0.123365
18851,2,0.122401
21549,5,0.133404
57229,4,0.140694
57674,1,0.142987
2917,5,0.098057
3699,0,0.040608
5304,5,0.116988
4676,8,0.102455
27561,3,0.111033
31192,8,0.078975
52492,5,0.114871
1474,4,0.142739
17978,0,0.068891
35697,7,0.122441
48695,7,0.125803
56471,1,0.130070
22884,3,0.113212
23168,1,0.132873
33801,1,0.144212
39853,3,0.124785
58502,1,0.149401
12626,3,0.095423
19455,0,0.083354
54483,7,0.137023
56172,6,0.107846
57607,2,0.080421
12789,4,0.134717
50567,0,0.085506
9747,4,0.129714
20882,5,0.119994
23822,0,0.088411
5719,9,0.097348
33497,0,0.078179
14777,2,0.136209
32512,5,0.112353
37033,8,0.129882
56358,8,0.139819
33322,5,0.129359
42412,4,0.107755
18829,9,0.129687
24226,0,0.091264
26826,3,0.116792
28559,7,0.060209
31573,6,0.137890
58970,8,0.115138
30233,6,0.077636
39619,3,0.112522
51756,6,0.132205
56927,2,0.074291
58003,0,0.070219
19057,5,0.126060
6486,7,0.122734
30116,6,0.125565
32374,7,0.125218
29118,7,0.125410
36764,7,0.110404
21693,2,0.109021
25482,7,0.111364
26129,4,0.122674
47663,9,0.075414
53333,3,0.095799
12513,1,0.152823
20110,5,0.081969
26110,4,0.140386
51286,1,0.131027
3066,7,0.128445
21428,1,0.142821
35411,2,0.102215
53448,3,0.122623
29848,9,0.136585
34397,3,0.128152
37365,5,0.116196
