idx,label,iForestAnomalyScore,rForestNormalizedScore
32288,5,0.127959,0.519518
32289,2,0.084969,0.301342
32290,7,0.132985,0.504539
32291,5,0.109843,0.324491
32292,7,0.130160,0.470067
32293,2,0.089876,0.238899
32294,0,0.070229,0.229448
32295,7,0.144902,0.701735
32296,1,0.141015,0.597214
32297,1,0.156050,0.776430
32298,2,0.075893,0.263258
32299,0,0.137839,0.558530
32300,3,0.083300,0.278012
32301,8,0.089301,0.275047
32302,4,0.082271,0.210377
32303,6,0.142718,0.595732
32304,5,0.097862,0.337084
32305,9,0.137155,0.581014
32306,6,0.122690,0.434275
32307,1,0.147801,0.651002
32308,7,0.104184,0.380766
32309,4,0.130300,0.522265
32310,8,0.084585,0.224955
32311,4,0.155101,0.699416
32312,9,0.124782,0.526742
32313,6,0.146377,0.600394
32314,0,0.061280,0.245393
32315,3,0.150655,0.713697
32316,1,0.135449,0.532051
32317,9,0.137703,0.582516
32318,2,0.077388,0.208250
32319,2,0.121726,0.446334
32320,3,0.077811,0.294352
32321,6,0.124098,0.458562
32322,4,0.131121,0.508513
32323,5,0.138999,0.600125
32324,5,0.121462,0.395343
32325,5,0.098045,0.260225
32326,6,0.116434,0.353552
32327,1,0.156128,0.849871
32328,7,0.131016,0.465414
32329,4,0.151174,0.716913
32330,8,0.087939,0.245050
32331,3,0.099810,0.348823
32332,9,0.118548,0.401546
32333,1,0.154175,0.856993
32334,0,0.077310,0.247398
32335,1,0.151793,0.738083
32336,1,0.131309,0.545767
32337,0,0.124145,0.460738
32338,2,0.096246,0.334217
32339,1,0.148055,0.730980
32340,3,0.089680,0.270342
32341,4,0.137443,0.553028
32342,4,0.112369,0.443808
32343,9,0.151976,0.603877
32344,5,0.122348,0.438589
32345,5,0.119681,0.425521
32346,6,0.112200,0.418631
32347,7,0.147855,0.695469
32348,7,0.118275,0.506103
32349,5,0.074571,0.183038
32350,8,0.061143,0.205181
32351,9,0.150337,0.702203
32352,9,0.107406,0.321007
32353,8,0.113710,0.438972
32354,1,0.155543,0.788664
32355,5,0.121413,0.416335
32356,8,0.083927,0.233717
32357,9,0.141772,0.572122
32358,6,0.131651,0.476972
32359,1,0.159454,0.943982
32360,7,0.149601,0.639202
32361,9,0.151130,0.689878
32362,2,0.107299,0.246738
32363,5,0.085266,0.296863
32364,7,0.123752,0.502079
32365,7,0.082430,0.192027
32366,1,0.143408,0.637391
32367,9,0.128470,0.512942
32368,1,0.142798,0.616563
32369,9,0.148654,0.605094
32370,4,0.146089,0.661799
32371,6,0.122156,0.450530
32372,3,0.093763,0.293879
32373,5,0.082329,0.212991
32374,7,0.132541,0.543603
32375,9,0.148852,0.699734
32376,8,0.102831,0.273755
32377,3,0.114972,0.445701
32378,9,0.134859,0.575924
32379,1,0.158859,0.939705
32380,3,0.085507,0.287599
32381,9,0.118067,0.416223
32382,6,0.112107,0.361652
32383,2,0.143180,0.520673
32384,0,0.092731,0.276860
32385,4,0.076626,0.275788
32386,3,0.115592,0.308718
32387,5,0.101506,0.333170
32388,4,0.105235,0.275095
32389,0,0.110561,0.391727
32390,8,0.087828,0.278203
32391,8,0.120503,0.443022
32392,4,0.133533,0.494378
32393,1,0.159198,0.848114
32394,5,0.096074,0.357660
32395,5,0.141834,0.601938
32396,7,0.128043,0.538554
32397,9,0.086390,0.278948
32398,5,0.121429,0.435353
32399,3,0.112228,0.464816
32400,0,0.077516,0.223487
32401,8,0.109418,0.325051
32402,3,0.086458,0.226900
32403,6,0.138415,0.626342
32404,9,0.111309,0.373709
32405,8,0.146464,0.614295
32406,2,0.101218,0.292016
32407,1,0.157090,0.847291
32408,8,0.087636,0.311823
32409,2,0.089123,0.294093
32410,3,0.086155,0.250740
32411,9,0.143827,0.657509
32412,1,0.129929,0.544163
32413,4,0.155604,0.674661
32414,1,0.117681,0.463899
32415,3,0.115219,0.439428
32416,5,0.128664,0.504033
32417,7,0.153597,0.723397
32418,9,0.092930,0.213248
32419,2,0.084468,0.261793
32420,4,0.127856,0.508383
32421,3,0.112264,0.405360
32422,3,0.113141,0.366696
32423,3,0.130895,0.347634
32424,0,0.068171,0.240712
32425,2,0.090082,0.301215
32426,4,0.120908,0.471235
32427,8,0.139835,0.404221
32428,0,0.054907,0.160061
32429,7,0.146793,0.667960
32430,9,0.118830,0.424978
32431,2,0.133631,0.491613
32432,6,0.123540,0.391621
32433,7,0.139770,0.609652
32434,9,0.116590,0.464582
32435,3,0.143491,0.617946
32436,2,0.085482,0.265351
32437,6,0.103717,0.276121
32438,2,0.079990,0.217417
32439,2,0.022167,0.108553
32440,1,0.146768,0.637546
32441,1,0.148225,0.691020
32442,7,0.115905,0.436686
32443,4,0.119466,0.365509
32444,9,0.100346,0.295358
32445,3,0.119129,0.390863
32446,5,0.119934,0.429120
32447,1,0.155450,0.862541
32448,1,0.096628,0.429831
32449,4,0.123295,0.477561
32450,1,0.108420,0.401720
32451,2,0.132860,0.505261
32452,9,0.083020,0.222153
32453,8,0.055789,0.145461
32454,8,0.098980,0.314292
32455,0,0.131284,0.482528
32456,6,0.116486,0.416283
32457,8,0.147270,0.526279
32458,9,0.122752,0.417306
32459,4,0.140576,0.564824
32460,0,0.059346,0.182664
32461,7,0.137392,0.595804
32462,0,0.069475,0.227025
32463,1,0.153881,0.811317
32464,0,0.079503,0.264451
32465,6,0.141042,0.594851
32466,1,0.143646,0.599426
32467,4,0.120606,0.543718
32468,8,0.080136,0.249148
32469,8,0.132355,0.497520
32470,4,0.127720,0.510850
32471,7,0.114871,0.365059
32472,8,0.082329,0.235234
32473,1,0.132991,0.606722
32474,8,0.089927,0.237663
32475,1,0.158480,0.876827
32476,2,0.120123,0.428569
32477,3,0.136586,0.540794
32478,6,0.107847,0.367813
32479,8,0.146649,0.629999
32480,3,0.108588,0.348137
32481,8,0.075613,0.181545
32482,2,0.114401,0.390557
32483,1,0.153732,0.757901
32484,9,0.110822,0.403694
32485,3,0.145249,0.677356
32486,2,0.123163,0.383152
32487,1,0.152101,0.819354
32488,4,0.106333,0.392390
32489,5,0.058134,0.237294
32490,0,0.079407,0.230519
32491,3,0.105230,0.375812
32492,9,0.123839,0.502822
32493,5,0.046622,0.192620
32494,0,0.051043,0.247777
32495,0,0.100605,0.312389
32496,3,0.101413,0.311926
32497,1,0.159218,0.938212
32498,7,0.122825,0.433154
32499,4,0.140310,0.566062
32500,4,0.121333,0.501129
32501,6,0.107699,0.430242
32502,5,0.130479,0.505295
32503,8,0.145165,0.568227
32504,8,0.103582,0.330085
32505,9,0.104574,0.346743
32506,3,0.124213,0.493622
32507,5,0.103721,0.387420
32508,5,0.107390,0.386668
32509,2,0.109676,0.379974
32510,8,0.104404,0.343232
32511,2,0.139623,0.489900
32512,5,0.123123,0.397552
32513,4,0.091978,0.282998
32514,4,0.134533,0.569206
32515,0,0.121847,0.415520
32516,7,0.129189,0.541817
32517,8,0.129694,0.515419
32518,6,0.114433,0.387312
32519,4,0.149316,0.652569
32520,5,0.123301,0.434972
32521,0,0.133809,0.505901
32522,2,0.111994,0.316628
32523,6,0.124303,0.491234
32524,2,0.057942,0.234831
32525,4,0.153740,0.677235
32526,2,0.046639,0.142307
32527,0,0.132263,0.558615
32528,7,0.138831,0.627373
32529,1,0.153366,0.824423
32530,7,0.147696,0.596281
32531,1,0.156567,0.881010
32532,0,0.083958,0.277659
32533,9,0.150816,0.722922
32534,5,0.132341,0.490130
32535,1,0.153838,0.773713
32536,1,0.120059,0.460720
32537,1,0.155844,0.897597
32538,5,0.137937,0.547135
32539,7,0.115490,0.367397
32540,3,0.108138,0.335103
32541,1,0.154722,0.862432
32542,0,0.102727,0.352905
32543,7,0.141821,0.567025
32544,1,0.149117,0.818706
32545,8,0.122160,0.429162
32546,2,0.073909,0.268494
32547,6,0.133296,0.457217
32548,5,0.120661,0.427307
32549,5,0.082588,0.219267
32550,6,0.110879,0.368223
32551,0,0.069030,0.184571
32552,7,0.110775,0.320992
32553,9,0.139110,0.455466
32554,8,0.118828,0.428465
32555,1,0.152746,0.904394
32556,9,0.125917,0.437728
32557,4,0.105790,0.358300
32558,0,0.070606,0.221861
32559,4,0.149479,0.645908
32560,1,0.153211,0.796512
32561,4,0.142600,0.570154
32562,2,0.106432,0.306979
32563,1,0.146098,0.723734
32564,3,0.084205,0.290462
32565,0,0.061561,0.204898
32566,4,0.137194,0.516936
32567,5,0.118830,0.335708
32568,5,0.095486,0.282567
32569,0,0.091198,0.307003
32570,6,0.125873,0.421146
32571,5,0.149082,0.650478
32572,7,0.158276,0.812404
32573,6,0.127247,0.438011
32574,8,0.124817,0.536272
32575,0,0.109466,0.385690
32576,0,0.044642,0.207625
32577,6,0.137424,0.537029
32578,1,0.150084,0.820837
32579,4,0.085930,0.287344
32580,2,0.100853,0.280108
32581,7,0.114671,0.440879
32582,3,0.118355,0.415055
32583,5,0.100057,0.325567
32584,4,0.086350,0.288404
32585,7,0.150106,0.683279
32586,5,0.086706,0.245093
32587,3,0.145724,0.630454
32588,6,0.100875,0.322814
32589,3,0.096155,0.281200
32590,7,0.143320,0.626295
32591,2,0.123683,0.344062
32592,8,0.110558,0.356588
32593,6,0.148434,0.682335
32594,9,0.120158,0.508271
32595,9,0.149931,0.671264
32596,2,0.097100,0.305983
32597,8,0.139642,0.582089
32598,1,0.157380,0.865957
32599,5,0.100757,0.318223
32600,7,0.145128,0.705032
32601,5,0.084891,0.255117
32602,2,0.051054,0.162028
32603,4,0.150276,0.638816
32604,5,0.120302,0.383985
32605,7,0.087742,0.310249
32606,0,0.123288,0.455832
32607,2,0.131352,0.529605
32608,8,0.120351,0.484105
32609,7,0.144439,0.624225
32610,0,0.083623,0.295372
32611,3,0.106548,0.306952
32612,2,0.133912,0.458189
32613,1,0.154229,0.865738
32614,7,0.137921,0.531739
32615,5,0.138579,0.594134
32616,8,0.124764,0.443875
32617,5,0.110904,0.377409
32618,8,0.139380,0.510136
32619,9,0.149773,0.702394
32620,3,0.083132,0.244252
32621,7,0.123729,0.482421
32622,0,0.065693,0.247886
32623,8,0.080022,0.183647
32624,6,0.128262,0.460719
32625,6,0.134518,0.607840
32626,0,0.134545,0.489780
32627,7,0.118669,0.382357
32628,2,0.086438,0.269302
32629,4,0.143820,0.614228
32630,7,0.140949,0.668784
32631,2,0.121701,0.416592
32632,6,0.136918,0.549242
32633,1,0.151644,0.790256
32634,6,0.129355,0.502623
32635,2,0.108518,0.337991
32636,1,0.159506,0.907592
32637,8,0.126246,0.491701
32638,2,0.090673,0.230113
32639,8,0.126816,0.454229
32640,8,0.085163,0.237463
32641,2,0.119538,0.352623
32642,8,0.087603,0.301187
32643,3,0.146311,0.656282
32644,7,0.120362,0.477726
32645,3,0.128735,0.469577
32646,7,0.119763,0.404199
32647,5,0.136252,0.536527
32648,4,0.146623,0.624557
32649,9,0.151020,0.672955
32650,7,0.127467,0.487615
32651,2,0.139970,0.541205
32652,7,0.103799,0.299839
32653,3,0.133745,0.459785
32654,3,0.125903,0.482985
32655,2,0.096234,0.300513
32656,7,0.118628,0.371072
32657,3,0.138748,0.630686
32658,4,0.141057,0.557355
32659,6,0.123760,0.436987
32660,5,0.089036,0.287123
32661,1,0.154527,0.895219
32662,4,0.155350,0.718150
32663,7,0.120053,0.417823
32664,3,0.117549,0.458889
32665,3,0.144892,0.668425
32666,3,0.120582,0.499417
32667,0,0.141497,0.597171
32668,8,0.113800,0.362201
32669,9,0.104713,0.332068
32670,4,0.120376,0.443659
32671,6,0.109929,0.338811
32672,5,0.098035,0.325800
32673,9,0.149909,0.707037
32674,4,0.120151,0.358686
32675,5,0.115277,0.411918
32676,1,0.153985,0.840717
32677,9,0.154127,0.720213
32678,1,0.156612,0.926665
32679,2,0.104150,0.297829
32680,9,0.106423,0.364115
32681,3,0.108645,0.365755
32682,7,0.135067,0.479719
32683,0,0.113311,0.341016
32684,4,0.129416,0.449625
32685,5,0.134081,0.517924
32686,3,0.140060,0.528791
32687,5,0.115382,0.408056
32688,7,0.135198,0.564313
32689,3,0.101878,0.347555
32690,3,0.113853,0.456263
32691,0,0.118985,0.355201
32692,3,0.114793,0.445309
32693,6,0.124412,0.479814
32694,0,0.073397,0.247807
32695,6,0.140671,0.574525
32696,2,0.069854,0.223758
32697,6,0.153178,0.684367
32698,5,0.118974,0.446339
32699,5,0.059910,0.240377
32700,5,0.115288,0.391331
32701,7,0.141511,0.631133
32702,6,0.135968,0.489272
32703,5,0.135282,0.528887
32704,3,0.129581,0.509178
32705,1,0.159420,0.865264
32706,1,0.155900,0.833513
32707,9,0.138296,0.500764
32708,5,0.136420,0.538645
32709,0,0.129758,0.435353
32710,2,0.133293,0.473802
32711,1,0.156065,0.883631
32712,5,0.114135,0.363047
32713,8,0.105531,0.352346
32714,9,0.130460,0.552727
32715,9,0.128901,0.512654
32716,9,0.138575,0.609718
32717,7,0.135940,0.536558
32718,8,0.136231,0.540515
32719,1,0.156768,0.878807
32720,4,0.139918,0.580575
32721,5,0.118815,0.480388
32722,1,0.153164,0.661826
32723,8,0.145204,0.558370
32724,0,0.140339,0.544821
32725,5,0.127662,0.456876
32726,6,0.123337,0.450122
32727,2,0.113741,0.430853
32728,0,0.135946,0.575003
32729,7,0.098569,0.333987
32730,9,0.126257,0.470497
32731,3,0.119143,0.399056
32732,6,0.139672,0.521113
32733,9,0.147429,0.633394
32734,8,0.131745,0.512979
32735,6,0.060495,0.160347
32736,8,0.132980,0.481475
32737,6,0.127058,0.418235
32738,5,0.095373,0.390625
32739,7,0.123614,0.500484
32740,6,0.120183,0.506915
32741,7,0.113725,0.458253
32742,1,0.152782,0.874052
32743,8,0.126602,0.460126
32744,1,0.157537,0.853753
32745,2,0.087521,0.237338
32746,9,0.144504,0.667963
32747,0,0.106388,0.346461
32748,8,0.132218,0.506807
32749,5,0.078532,0.214734
32750,9,0.149180,0.697714
32751,5,0.129275,0.512697
32752,2,0.085811,0.232744
32753,6,0.141545,0.671602
32754,3,0.113686,0.446205
32755,6,0.146120,0.597302
32756,5,0.116145,0.470505
32757,1,0.155712,0.896541
32758,5,0.110443,0.413390
32759,5,0.142562,0.588608
32760,9,0.133336,0.481926
32761,8,0.082119,0.245198
32762,4,0.148386,0.601774
32763,4,0.148612,0.642178
32764,2,0.071260,0.242247
32765,3,0.150503,0.719440
32766,1,0.153306,0.924954
32767,8,0.139878,0.515547
32768,9,0.146573,0.690005
32769,2,0.132453,0.498254
32770,4,0.129578,0.437255
32771,8,0.140120,0.513377
32772,9,0.146555,0.669043
32773,4,0.120874,0.404161
32774,1,0.158474,0.940973
32775,8,0.112878,0.322074
32776,3,0.108640,0.468259
32777,4,0.039956,0.187914
32778,9,0.104353,0.404521
32779,0,0.077679,0.304324
32780,2,0.106715,0.318508
32781,2,0.085436,0.264547
32782,0,0.069581,0.267474
32783,6,0.126156,0.482004
32784,6,0.115356,0.370075
32785,8,0.087141,0.222493
32786,0,0.112306,0.344741
32787,3,0.120333,0.411461
32788,4,0.148779,0.588511
32789,5,0.129570,0.476373
32790,0,0.102095,0.364204
32791,3,0.126368,0.456630
32792,6,0.128643,0.488650
32793,2,0.121016,0.429162
32794,0,0.105986,0.341234
32795,3,0.080068,0.294445
32796,1,0.155982,0.794395
32797,8,0.107442,0.336404
32798,2,0.133821,0.572220
32799,4,0.131394,0.507176
32800,3,0.117238,0.484441
32801,0,0.117269,0.399813
32802,4,0.129398,0.433671
32803,4,0.153204,0.666776
32804,6,0.123043,0.452331
32805,3,0.142826,0.611915
32806,8,0.124729,0.482354
32807,8,0.133127,0.473472
32808,1,0.157115,0.917370
32809,1,0.146460,0.780389
32810,2,0.120403,0.447375
32811,0,0.107509,0.348460
32812,3,0.099961,0.359557
32813,7,0.111898,0.400328
32814,4,0.135014,0.525535
32815,1,0.126305,0.499183
32816,5,0.137005,0.566124
32817,9,0.131962,0.550892
32818,6,0.129880,0.523926
32819,2,0.117772,0.382235
32820,7,0.135306,0.550228
32821,7,0.138768,0.579435
32822,9,0.154493,0.701010
32823,5,0.136303,0.540486
32824,1,0.156739,0.939128
32825,1,0.158099,0.858082
32826,2,0.136301,0.544655
32827,6,0.116095,0.357995
32828,3,0.121962,0.427681
32829,5,0.125842,0.497515
32830,4,0.132825,0.499729
32831,4,0.159100,0.756198
32832,5,0.116099,0.415568
32833,4,0.132268,0.493335
32834,6,0.120016,0.437723
32835,0,0.107564,0.337080
32836,7,0.153474,0.763835
32837,2,0.061419,0.217688
32838,8,0.120867,0.401415
32839,4,0.142856,0.623485
32840,6,0.131865,0.390341
32841,5,0.120238,0.409091
32842,6,0.127091,0.448470
32843,1,0.150549,0.817873
32844,0,0.121669,0.412814
32845,7,0.128114,0.398326
32846,2,0.106649,0.368914
32847,0,0.076464,0.233742
32848,3,0.139715,0.520606
32849,9,0.153433,0.696567
32850,7,0.125293,0.493592
32851,3,0.129565,0.457814
32852,4,0.131598,0.370181
32853,1,0.152887,0.773976
32854,7,0.148817,0.689474
32855,2,0.060483,0.197238
32856,1,0.158671,0.881847
32857,2,0.102726,0.404187
32858,9,0.154855,0.667807
32859,0,0.121003,0.471625
32860,1,0.155994,0.904331
32861,9,0.134205,0.552215
32862,7,0.118707,0.428037
32863,4,0.118938,0.494188
32864,1,0.156179,0.854756
32865,8,0.134489,0.447736
32866,4,0.133735,0.434620
32867,6,0.067394,0.199250
32868,0,0.101137,0.334601
32869,6,0.095297,0.293423
32870,0,0.104773,0.335211
32871,5,0.084887,0.255785
32872,1,0.153880,0.893494
32873,2,0.101497,0.279807
32874,7,0.130953,0.529019
32875,8,0.147523,0.601709
32876,5,0.126537,0.497831
32877,6,0.152385,0.668062
32878,7,0.124772,0.482031
32879,9,0.133484,0.545876
32880,1,0.155947,0.801354
32881,0,0.107397,0.294749
32882,3,0.127805,0.428332
32883,9,0.112771,0.353807
32884,3,0.125077,0.419876
32885,8,0.146984,0.649430
32886,3,0.123765,0.457105
32887,1,0.156825,0.880093
32888,1,0.157861,0.888446
32889,7,0.142364,0.649127
32890,6,0.107023,0.359997
32891,1,0.157225,0.791469
32892,9,0.147565,0.645180
32893,1,0.149869,0.716267
32894,7,0.126001,0.589543
32895,6,0.123395,0.371366
32896,4,0.134764,0.517429
32897,7,0.123052,0.374559
32898,3,0.117954,0.446923
32899,9,0.142551,0.614132
32900,0,0.123942,0.417789
32901,3,0.137555,0.528461
32902,2,0.104499,0.363732
32903,5,0.126343,0.469541
32904,6,0.128012,0.439049
32905,9,0.116794,0.406626
32906,0,0.092095,0.292838
32907,7,0.140592,0.617927
32908,8,0.138808,0.495492
32909,9,0.103141,0.337601
32910,9,0.139002,0.546865
32911,9,0.116680,0.481509
32912,4,0.129426,0.430487
32913,6,0.130166,0.515985
32914,3,0.131513,0.532952
32915,1,0.156096,0.886836
32916,5,0.125020,0.510193
32917,9,0.148671,0.707374
32918,4,0.123730,0.398002
32919,2,0.131842,0.428200
32920,8,0.087939,0.299753
32921,7,0.154383,0.788237
32922,1,0.152186,0.876302
32923,6,0.127468,0.512318
32924,5,0.118579,0.389343
32925,7,0.127443,0.554490
32926,0,0.078142,0.256196
32927,8,0.107835,0.362122
32928,6,0.099488,0.264090
32929,2,0.113891,0.408541
32930,6,0.134774,0.486932
32931,9,0.084462,0.223816
32932,3,0.124511,0.455638
32933,6,0.123343,0.437232
32934,3,0.121190,0.434650
32935,2,0.111471,0.393503
32936,8,0.109663,0.358492
32937,8,0.138015,0.531065
32938,1,0.155986,0.847589
32939,6,0.092352,0.227379
32940,4,0.121797,0.353276
32941,3,0.125373,0.394351
32942,7,0.134079,0.527103
32943,6,0.118461,0.402173
32944,5,0.146608,0.593695
32945,3,0.106744,0.374007
32946,7,0.123105,0.468128
32947,0,0.129197,0.497090
32948,2,0.144850,0.544327
32949,8,0.143051,0.575834
32950,2,0.094928,0.369131
32951,0,0.097962,0.295761
32952,0,0.075903,0.225059
32953,0,0.128771,0.501480
32954,0,0.029424,0.157171
32955,5,0.051355,0.155802
32956,7,0.125710,0.578896
32957,7,0.134894,0.557309
32958,7,0.128250,0.479577
32959,1,0.156965,0.920465
32960,9,0.150163,0.625143
32961,3,0.089869,0.296544
32962,5,0.133480,0.529678
32963,8,0.126268,0.504343
32964,9,0.144472,0.589082
32965,3,0.095472,0.290994
32966,8,0.124824,0.428758
32967,0,0.105924,0.351561
32968,9,0.143319,0.615004
32969,8,0.101563,0.320744
32970,6,0.129461,0.524428
32971,9,0.149627,0.652672
32972,8,0.115558,0.421076
32973,9,0.150876,0.675803
32974,2,0.113228,0.452100
32975,1,0.146813,0.691188
32976,3,0.115040,0.431890
32977,4,0.085474,0.293655
32978,6,0.065506,0.209208
32979,6,0.125822,0.484516
32980,1,0.154333,0.877891
32981,7,0.126756,0.555401
32982,2,0.099512,0.301850
32983,8,0.107723,0.330198
32984,9,0.141042,0.575156
32985,3,0.117142,0.417046
32986,2,0.117384,0.389328
32987,1,0.151990,0.822106
32988,5,0.112823,0.415426
32989,7,0.123033,0.430052
32990,2,0.111667,0.343882
32991,3,0.105340,0.319789
32992,2,0.110929,0.334057
32993,5,0.085084,0.219787
32994,4,0.142472,0.558112
32995,6,0.045361,0.137533
32996,8,0.136439,0.491893
32997,5,0.107015,0.370960
32998,4,0.135545,0.443696
32999,2,0.120157,0.398648
33000,6,0.119958,0.407818
33001,3,0.145328,0.638853
33002,5,0.120738,0.427707
33003,3,0.135661,0.636786
33004,0,0.105908,0.353299
33005,3,0.109075,0.332738
33006,1,0.152822,0.766010
33007,6,0.122423,0.443504
33008,2,0.086900,0.257293
33009,2,0.110102,0.362995
33010,3,0.080894,0.253930
33011,6,0.061446,0.089096
33012,4,0.107565,0.393835
33013,1,0.158836,0.902214
33014,5,0.119730,0.458795
33015,9,0.129333,0.561530
33016,6,0.111513,0.342752
33017,2,0.091004,0.332755
33018,7,0.121071,0.409214
33019,8,0.119836,0.491903
33020,8,0.125326,0.415929
33021,0,0.123239,0.390439
33022,9,0.127653,0.470930
33023,3,0.088147,0.209977
33024,0,0.097489,0.283477
33025,1,0.148211,0.746493
33026,1,0.136696,0.553382
33027,8,0.139301,0.574424
33028,2,0.077679,0.270556
33029,3,0.143654,0.647813
33030,3,0.085385,0.251937
33031,6,0.130292,0.464464
33032,4,0.101543,0.337557
33033,6,0.139281,0.545723
33034,5,0.120940,0.463263
33035,6,0.148074,0.716374
33036,6,0.091294,0.337137
33037,8,0.146646,0.617221
33038,7,0.104970,0.368047
33039,8,0.080583,0.199245
33040,8,0.088411,0.286898
33041,6,0.151751,0.738617
33042,9,0.109865,0.445921
33043,0,0.090413,0.264691
33044,0,0.099490,0.339483
33045,5,0.081831,0.227214
33046,1,0.142516,0.632847
33047,5,0.101432,0.392936
33048,2,0.118110,0.354705
33049,1,0.132396,0.571818
33050,3,0.093760,0.337441
33051,7,0.138433,0.506581
33052,4,0.095732,0.329971
33053,9,0.138186,0.659803
33054,5,0.124783,0.424043
33055,3,0.089806,0.295333
33056,6,0.106878,0.305049
33057,6,0.102433,0.293013
33058,7,0.104894,0.346413
33059,6,0.099794,0.253590
33060,8,0.115716,0.362747
33061,2,0.114756,0.343103
33062,9,0.101288,0.354650
33063,7,0.138888,0.525101
33064,6,0.114825,0.375562
33065,4,0.082247,0.207204
33066,2,0.080970,0.253926
33067,0,0.069675,0.226356
33068,7,0.116277,0.329688
33069,2,0.097304,0.306418
33070,1,0.143482,0.637996
33071,4,0.158191,0.744361
33072,5,0.119193,0.425684
33073,8,0.136221,0.497884
33074,6,0.094506,0.330330
33075,8,0.098738,0.280709
33076,2,0.083516,0.223614
33077,6,0.139245,0.622294
33078,5,0.122312,0.391875
33079,0,0.123103,0.452526
33080,0,0.049897,0.234970
33081,3,0.115716,0.470999
33082,5,0.119826,0.374164
33083,7,0.145171,0.672580
33084,4,0.121809,0.404868
33085,1,0.158323,0.954537
33086,2,0.108788,0.336988
33087,1,0.150830,0.654068
